,auc,prauc,model,assignment,k,iteration
437,0.8703810198177603,0.028419880567453273,SBM,hard,8,6
438,0.8767492016559487,0.03398072238029443,DBiAA,hard,8,6
439,0.8734237131207774,0.031006830730893317,DSBM,hard,8,6
440,0.8886837290987085,0.05616426883089902,BiAA,soft,9,6
441,0.8869862106271555,0.05605333126595392,SBM,soft,9,6
442,0.8865954585918226,0.05839599095136103,DBiAA,soft,9,6
443,0.8859153326746722,0.05933714948005599,DSBM,soft,9,6
444,0.8706639787833573,0.028092987110844854,BiAA,hard,9,6
445,0.869894189380108,0.027321367746418693,SBM,hard,9,6
446,0.8760522239854158,0.03354248809286018,DBiAA,hard,9,6
447,0.8731592834105663,0.0312546392153791,DSBM,hard,9,6
448,0.8733965023681889,0.030872630837650603,BiAA,soft,2,7
449,0.8733992729404303,0.030868821651819887,SBM,soft,2,7
450,0.8776774547670643,0.03334638488074317,DBiAA,soft,2,7
451,0.8778111553938867,0.0330267928591524,DSBM,soft,2,7
452,0.8146672699417847,0.011835482687901727,BiAA,hard,2,7
453,0.8146237077621101,0.01182674544061816,SBM,hard,2,7
454,0.873298911570699,0.030932934043456786,DBiAA,hard,2,7
455,0.8732942440718726,0.03093942173060002,DSBM,hard,2,7
456,0.8778376516517399,0.03488736313649053,BiAA,soft,3,7
457,0.8777844563739988,0.033031792419202476,SBM,soft,3,7
458,0.8817891083776745,0.04205508182464618,DBiAA,soft,3,7
459,0.8820751345628092,0.04095143873431582,DSBM,soft,3,7
460,0.8484353884069677,0.017719290326837504,BiAA,hard,3,7
461,0.8481704952456328,0.017719290326837504,SBM,hard,3,7
462,0.8752354498263413,0.032894686902565994,DBiAA,hard,3,7
463,0.8734047707762954,0.03096296843713226,DSBM,hard,3,7
464,0.8813815584177114,0.04328273675835662,BiAA,soft,4,7
465,0.8805354658501384,0.0423255392587654,SBM,soft,4,7
466,0.8844041149911679,0.052112465299886786,DBiAA,soft,4,7
467,0.8802027536838899,0.043077007411904254,DSBM,soft,4,7
468,0.861390551202051,0.02103876534314289,BiAA,hard,4,7
469,0.8614583908031259,0.021049864218528832,SBM,hard,4,7
470,0.8760928530827014,0.03480005833910563,DBiAA,hard,4,7
471,0.8734550603040586,0.03091833542368742,DSBM,hard,4,7
472,0.8848036582047772,0.049608837682995933,BiAA,soft,5,7
473,0.8816141251768203,0.04350740247775349,SBM,soft,5,7
474,0.885803807692632,0.052459920678619,DBiAA,soft,5,7
475,0.8852037545985576,0.052636552156161774,DSBM,soft,5,7
476,0.8665299725326667,0.022997553441590417,BiAA,hard,5,7
477,0.8662935566133402,0.022923514643343326,SBM,hard,5,7
478,0.875587573509131,0.033016418487674754,DBiAA,hard,5,7
479,0.8735904292748118,0.03093329542165286,DSBM,hard,5,7
480,0.8849273625353546,0.05007659901074063,BiAA,soft,6,7
481,0.885556354836118,0.052332767206307536,SBM,soft,6,7
482,0.8849411314349799,0.05274407797011118,DBiAA,soft,6,7
483,0.8851943057140956,0.055315547634242325,DSBM,soft,6,7
484,0.8697345966414858,0.026238702701513704,BiAA,hard,6,7
485,0.8693095547857393,0.026260578109147916,SBM,hard,6,7
486,0.8758214565805305,0.033802820867278656,DBiAA,hard,6,7
487,0.872446941879759,0.030923416322102885,DSBM,hard,6,7
488,0.8854846335487971,0.05247699782302451,BiAA,soft,7,7
489,0.8851776687921268,0.052573656956274556,SBM,soft,7,7
490,0.8849952328341266,0.05404653369502936,DBiAA,soft,7,7
491,0.8858296075936252,0.05869310730866434,DSBM,soft,7,7
492,0.8693866562923196,0.026654492626220494,BiAA,hard,7,7
493,0.8685580694930002,0.025940719112146876,SBM,hard,7,7
494,0.8759042575788696,0.034195320452955424,DBiAA,hard,7,7
495,0.8722876623561607,0.03124795624830993,DSBM,hard,7,7
496,0.8854110272967538,0.0540403107367136,BiAA,soft,8,7
497,0.8848757234653644,0.052814161409763846,SBM,soft,8,7
498,0.8852481031758791,0.055478414903456216,DBiAA,soft,8,7
499,0.8855850407730982,0.0573251728857595,DSBM,soft,8,7
500,0.8701687435089867,0.027878764651196854,BiAA,hard,8,7
501,0.8671815953709475,0.02661470525123449,SBM,hard,8,7
502,0.8760310863279478,0.03490875223532564,DBiAA,hard,8,7
503,0.8719252808159316,0.031059226920565258,DSBM,hard,8,7
504,0.8859009944698573,0.05458126426111178,BiAA,soft,9,7
505,0.8870738158085063,0.05412954649396677,SBM,soft,9,7
506,0.8862780482154857,0.055988452213016925,DBiAA,soft,9,7
507,0.8851509121249272,0.0575417142249605,DSBM,soft,9,7
508,0.8694650895560265,0.027813895345867836,BiAA,hard,9,7
509,0.8676354236168123,0.026525089319768658,SBM,hard,9,7
510,0.8752137565238713,0.03343015314952133,DBiAA,hard,9,7
511,0.8710646034006686,0.031242680929805092,DSBM,hard,9,7
512,0.8725322084442558,0.03006209655316611,BiAA,soft,2,8
513,0.8725332820090302,0.030049875171345206,SBM,soft,2,8
514,0.8774327104744581,0.03820151137240487,DBiAA,soft,2,8
515,0.8778521266487221,0.03773999969901763,DSBM,soft,2,8
516,0.8127674057286474,0.012010900302836722,BiAA,hard,2,8
517,0.8127674057286474,0.011995446766059775,SBM,hard,2,8
518,0.8724385400421464,0.03010927560475274,DBiAA,hard,2,8
519,0.8723756007249243,0.030100150797337657,DSBM,hard,2,8
520,0.8773723234346147,0.03451019493785353,BiAA,soft,3,8
521,0.8774240138181667,0.03394104266453189,SBM,soft,3,8
522,0.8804179797988751,0.046175101157388425,DBiAA,soft,3,8
523,0.8803137567359711,0.043009054901917046,DSBM,soft,3,8
524,0.8479075784031809,0.017506514846594417,BiAA,hard,3,8
525,0.8478192510690807,0.017464100341708554,SBM,hard,3,8
526,0.8724820019993135,0.03016864506823175,DBiAA,hard,3,8
527,0.8723876372366659,0.030135570328414293,DSBM,hard,3,8
528,0.880208777414478,0.04326349611996919,BiAA,soft,4,8
529,0.8769442053232364,0.038550003494540526,SBM,soft,4,8
530,0.8830646322327164,0.04985027283325108,DBiAA,soft,4,8
531,0.881545581798622,0.04543518257858471,DSBM,soft,4,8
532,0.8609351745759293,0.02099691604055315,BiAA,hard,4,8
533,0.8609351745759293,0.02099691604055315,SBM,hard,4,8
534,0.8744825490465784,0.032225813504720216,DBiAA,hard,4,8
535,0.8723826715730291,0.030108440331320617,DSBM,hard,4,8
536,0.8806894795835948,0.044368539328795295,BiAA,soft,5,8
537,0.8803042804730926,0.04383744089912085,SBM,soft,5,8
538,0.8842976023659538,0.05426511143131964,DBiAA,soft,5,8
539,0.8841500577399367,0.05206238968952505,DSBM,soft,5,8
540,0.8662059046114758,0.024624351523994267,BiAA,hard,5,8
541,0.8661857707483043,0.023253007565994813,SBM,hard,5,8
542,0.8753948286542874,0.03465001681967066,DBiAA,hard,5,8
543,0.8724584650387266,0.030109561108211523,DSBM,hard,5,8
544,0.882009946714642,0.050734103733635884,BiAA,soft,6,8
545,0.8836817393743193,0.048796105538984356,SBM,soft,6,8
546,0.8854298005407668,0.0553396714894549,DBiAA,soft,6,8
547,0.8855763202486191,0.054874954304166015,DSBM,soft,6,8
548,0.8687465998579734,0.02655886921498292,BiAA,hard,6,8
549,0.8688693129269596,0.02659121382437382,SBM,hard,6,8
550,0.8749565741954553,0.03339357209994099,DBiAA,hard,6,8
551,0.8711392011815219,0.030094734932540244,DSBM,hard,6,8
552,0.8845165582427207,0.05475090071838813,BiAA,soft,7,8
553,0.8813763574307937,0.04874015179443096,SBM,soft,7,8
554,0.8838286475926687,0.05520049023202307,DBiAA,soft,7,8
555,0.8842400544353073,0.05487023217025991,DSBM,soft,7,8
556,0.8687162797216461,0.02740239798047945,BiAA,hard,7,8
557,0.868565278573282,0.02616845608927911,SBM,hard,7,8
558,0.8752734206017767,0.033829101341274925,DBiAA,hard,7,8
559,0.8715351815256971,0.030377922888688434,DSBM,hard,7,8
560,0.8840483926646446,0.05469801751245308,BiAA,soft,8,8
561,0.8839411785729574,0.05322469530925389,SBM,soft,8,8
562,0.8848340577854056,0.05653063128173524,DBiAA,soft,8,8
563,0.8861767779198995,0.05665845722846126,DSBM,soft,8,8
564,0.8684843873320134,0.026903475799762266,BiAA,hard,8,8
565,0.8685468091240354,0.026091243513846004,SBM,hard,8,8
566,0.873416271263694,0.030977824761482888,DBiAA,hard,8,8
567,0.8709499999133852,0.03047539004868902,DSBM,hard,8,8
568,0.8844453297650838,0.055123658469156685,BiAA,soft,9,8
569,0.8829336664483014,0.05552427784386696,SBM,soft,9,8
570,0.8844374596078064,0.05783179075275089,DBiAA,soft,9,8
571,0.883872328338526,0.05841927835247902,DSBM,soft,9,8
572,0.8695194688416494,0.02835117760123439,BiAA,hard,9,8
573,0.8692477036224944,0.028155109964416954,SBM,hard,9,8
574,0.8769439845747942,0.03941240271047999,DBiAA,hard,9,8
575,0.8709191531109185,0.030431806061910482,DSBM,hard,9,8
576,0.8753104006909399,0.031233976249046794,BiAA,soft,2,9
577,0.8753161451662101,0.031233944859489108,SBM,soft,2,9
578,0.8787990082274625,0.03570506247280185,DBiAA,soft,2,9
579,0.8783396650298727,0.0345161681413531,DSBM,soft,2,9
580,0.8183552412521613,0.01215942480319988,BiAA,hard,2,9
581,0.8182451366317202,0.01216069354273126,SBM,hard,2,9
582,0.8752311075794568,0.031225137964759495,DBiAA,hard,2,9
583,0.8751859031476277,0.031236477195015207,DSBM,hard,2,9
584,0.8785596667769577,0.03485827706572561,BiAA,soft,3,9
585,0.8787284113859862,0.03459800906907426,SBM,soft,3,9
586,0.8825932792096799,0.04612420824305023,DBiAA,soft,3,9
587,0.8825577562323512,0.045202197256977106,DSBM,soft,3,9
588,0.851815385447457,0.018038053559528942,BiAA,hard,3,9
589,0.8516844286001389,0.018038053559528942,SBM,hard,3,9
590,0.8773693521940307,0.0339809979765122,DBiAA,hard,3,9
591,0.8750968380748524,0.031229153007828872,DSBM,hard,3,9
592,0.8800708974310795,0.04120956207743748,BiAA,soft,4,9
593,0.8788699734992217,0.03732507698608542,SBM,soft,4,9
594,0.8855786764634478,0.05342508021620131,DBiAA,soft,4,9
595,0.8828976029657731,0.04697803909051112,DSBM,soft,4,9
596,0.8632850034186155,0.021712549332739486,BiAA,hard,4,9
597,0.8632533903511445,0.021712549332739486,SBM,hard,4,9
598,0.8781758368528222,0.03625621306393958,DBiAA,hard,4,9
599,0.8751857184575055,0.031234062443237662,DSBM,hard,4,9
600,0.8815617821336894,0.045358803627443975,BiAA,soft,5,9
601,0.8812769074865865,0.04506338180496089,SBM,soft,5,9
602,0.8852586042652143,0.05650692600066877,DBiAA,soft,5,9
603,0.8850117489195519,0.05517028892974911,DSBM,soft,5,9
604,0.8691293493967454,0.02473023859351384,BiAA,hard,5,9
605,0.8689979563429528,0.02361093052189307,SBM,hard,5,9
606,0.8779985407654727,0.03472463081045299,DBiAA,hard,5,9
607,0.8751398521116948,0.031211152575284458,DSBM,hard,5,9
608,0.884853732514415,0.05287779337692205,BiAA,soft,6,9
609,0.8832519293107376,0.05038942647742074,SBM,soft,6,9
610,0.8861765473053714,0.05761795379242731,DBiAA,soft,6,9
611,0.8870410197073801,0.05840438974749371,DSBM,soft,6,9
612,0.8723313210871104,0.027235226847576184,BiAA,hard,6,9
613,0.8720576332156037,0.0270824196467746,SBM,hard,6,9
614,0.8804849414197833,0.037689973819013275,DBiAA,hard,6,9
615,0.8751358256578432,0.031214985541280448,DSBM,hard,6,9
616,0.885613411323324,0.05762079990254857,BiAA,soft,7,9
617,0.8852292024462405,0.054960938128855066,SBM,soft,7,9
618,0.8853783157726435,0.058224844100571806,DBiAA,soft,7,9
619,0.8865049856432711,0.05822062718249963,DSBM,soft,7,9
620,0.8722033768869527,0.028065581283846702,BiAA,hard,7,9
621,0.8719005168545454,0.026656321818039647,SBM,hard,7,9
622,0.8774767661179244,0.03369544484865114,DBiAA,hard,7,9
623,0.8735833545337204,0.031554075025034684,DSBM,hard,7,9
624,0.8863991921777911,0.05841756391312961,BiAA,soft,8,9
625,0.8834768652742009,0.05613838469977305,SBM,soft,8,9
626,0.8859967369542288,0.05880347158539989,DBiAA,soft,8,9
627,0.8851846620110037,0.06046138714526048,DSBM,soft,8,9
628,0.8728844267134177,0.028341655876676235,BiAA,hard,8,9
629,0.8717316345922543,0.027723889243390958,SBM,hard,8,9
630,0.8770388576616581,0.03475649781025621,DBiAA,hard,8,9
631,0.8728953864205022,0.03126706445026204,DSBM,hard,8,9
632,0.8857520769680226,0.0593255712056109,BiAA,soft,9,9
633,0.8870129296637164,0.05794400089592529,SBM,soft,9,9
634,0.8859561607274439,0.05771290216055662,DBiAA,soft,9,9
635,0.887201186371576,0.060019398791266096,DSBM,soft,9,9
636,0.871881279281261,0.028357105557274467,BiAA,hard,9,9
637,0.8713640605867788,0.02864301369232501,SBM,hard,9,9
638,0.8776715280294354,0.03557027082023387,DBiAA,hard,9,9
639,0.8734411588318359,0.03142662038310472,DSBM,hard,9,9
