,auc,prauc,model,assignment,k,iteration
96,0.7261270834632403,0.00048501046249542864,BiAA,soft,6,1
97,0.7015356324213324,0.00039823974636899053,SBM,soft,6,1
98,0.7152514771338878,0.0005614099932814996,DBiAA,soft,6,1
99,0.6883063388281422,0.0002719025830249869,DSBM,soft,6,1
100,0.7130240579130036,0.00020621325856288992,BiAA,hard,6,1
101,0.7088584195779803,0.00020295681982685924,SBM,hard,6,1
102,0.6780107197786994,0.001394133785458068,DBiAA,hard,6,1
103,0.6715568559198405,0.00030687666405660656,DSBM,hard,6,1
104,0.7182567704247121,0.0004796797802487082,BiAA,soft,7,1
105,0.7140900953667324,0.00041484964881344986,SBM,soft,7,1
106,0.7034807900429301,0.0005032668194061938,DBiAA,soft,7,1
107,0.6820584269192709,0.00021916466829495837,DSBM,soft,7,1
108,0.7350870543929461,0.00026231735755699614,BiAA,hard,7,1
109,0.7017983761435317,0.00017045574918013974,SBM,hard,7,1
110,0.7075934054135077,0.0003433327246412669,DBiAA,hard,7,1
111,0.7076083691826054,0.00024413274073220104,DSBM,hard,7,1
112,0.7268104479178951,0.0004233527832597842,BiAA,soft,8,1
113,0.6877640427924278,0.00036408147031072205,SBM,soft,8,1
114,0.7095436896522902,0.0006773822377308632,DBiAA,soft,8,1
115,0.6593234997026057,0.00030869411578835176,DSBM,soft,8,1
116,0.7186387062548668,0.00025010056214792826,BiAA,hard,8,1
117,0.6639275660859587,0.0001670764523713305,SBM,hard,8,1
118,0.7234931250828607,0.0005693275080330957,DBiAA,hard,8,1
119,0.6664324002104758,0.00038409718055671787,DSBM,hard,8,1
120,0.7310515840031152,0.0005179108160892851,BiAA,soft,9,1
121,0.7282009593911503,0.0004077397857522742,SBM,soft,9,1
122,0.7406585403546216,0.00068878240069912,DBiAA,soft,9,1
123,0.6922609213950321,0.0003641948876173523,DSBM,soft,9,1
124,0.7168840403017595,0.00027365819991953175,BiAA,hard,9,1
125,0.6783832592383574,0.0002736447610920113,SBM,hard,9,1
126,0.7300440862479023,0.0005277526706183629,DBiAA,hard,9,1
127,0.7213716814938315,0.00023940692010082534,DSBM,hard,9,1
128,0.7317483026984479,0.0005751231411564482,BiAA,soft,2,2
129,0.5897941410324732,8.668528721710528e-05,SBM,soft,2,2
130,0.710019797654018,0.0003775326559283654,DBiAA,soft,2,2
131,0.6920143936277625,0.00019632903316963172,DSBM,soft,2,2
132,0.711542232435366,0.00016058798942094737,BiAA,hard,2,2
133,0.711542232435366,0.00015264667207292944,SBM,hard,2,2
134,0.727235018129898,0.00031734766446618086,DBiAA,hard,2,2
135,0.727268195047545,0.00031737787562406504,DSBM,hard,2,2
136,0.7471585596877879,0.0004829250377040228,BiAA,soft,3,2
137,0.6811223665897383,0.00024161451866684197,SBM,soft,3,2
138,0.7367432247559058,0.00032526731170461824,DBiAA,soft,3,2
139,0.6950671767726858,0.00024736110253456345,DSBM,soft,3,2
140,0.6954630753016989,0.00020559077468976534,BiAA,hard,3,2
141,0.6948623958610219,0.00020341859047154115,SBM,hard,3,2
142,0.7372385437229118,0.0002565133999724415,DBiAA,hard,3,2
143,0.7225204669687525,0.0002564968489077976,DSBM,hard,3,2
144,0.7286650956605774,0.0003458173598805957,BiAA,soft,4,2
145,0.7053524843235487,0.0002523776710916089,SBM,soft,4,2
146,0.7312980898166611,0.000349618325637402,DBiAA,soft,4,2
147,0.6961662288436082,0.0002734507359014018,DSBM,soft,4,2
148,0.7331693580422816,0.00023062238121299839,BiAA,hard,4,2
149,0.679214773833687,0.00023062238121299839,SBM,hard,4,2
150,0.7433586461286418,0.0002743554627253439,DBiAA,hard,4,2
151,0.6987508620173716,0.00021922162016819904,DSBM,hard,4,2
152,0.7565651026031455,0.0005572704358511541,BiAA,soft,5,2
153,0.722941342741671,0.0003399533915500293,SBM,soft,5,2
154,0.7260414794873536,0.0002703029313753743,DBiAA,soft,5,2
155,0.7078875091074992,0.0002413515086138224,DSBM,soft,5,2
156,0.7157770675273075,0.00020817321291766513,BiAA,hard,5,2
157,0.6772287180553215,0.00020817321291766513,SBM,hard,5,2
158,0.7334868377961852,0.0002647079874944486,DBiAA,hard,5,2
159,0.7166299948259865,0.0002097540154837722,DSBM,hard,5,2
160,0.7480670445038503,0.000747325721240215,BiAA,soft,6,2
161,0.748709714541645,0.00039039539189538884,SBM,soft,6,2
162,0.7499524439531267,0.00035063681024706723,DBiAA,soft,6,2
163,0.7020926339593514,0.0002790127033402493,DSBM,soft,6,2
164,0.7467604372821515,0.00023573959091726429,BiAA,hard,6,2
165,0.6929918543805831,0.00018981263736859698,SBM,hard,6,2
166,0.7364715626792506,0.00028947002098761963,DBiAA,hard,6,2
167,0.7364632969377649,0.00025826995931100194,DSBM,hard,6,2
168,0.7409233242374414,0.000554751437536006,BiAA,soft,7,2
169,0.7343634246206502,0.00031463588471620764,SBM,soft,7,2
170,0.7328696396011849,0.0006647643935943881,DBiAA,soft,7,2
171,0.7262293985773276,0.0003494532707784979,DSBM,soft,7,2
172,0.7144875203305299,0.0002455613262854501,BiAA,hard,7,2
173,0.7144875203305299,0.00023357238103280018,SBM,hard,7,2
174,0.7415266657839049,0.00028345661587743923,DBiAA,hard,7,2
175,0.7064206263884,0.00022562334921428985,DSBM,hard,7,2
176,0.7313200946182221,0.0007996483503979808,BiAA,soft,8,2
177,0.7363549912974234,0.0003164798295964553,SBM,soft,8,2
178,0.7472334792969815,0.0005050784979490504,DBiAA,soft,8,2
179,0.7481976434617719,0.0003578656246521029,DSBM,soft,8,2
180,0.7420401606539626,0.0002538100157718783,BiAA,hard,8,2
181,0.7149218521026399,0.00021275969125539388,SBM,hard,8,2
182,0.725888881789132,0.00031450919062612603,DBiAA,hard,8,2
183,0.6765750110675595,0.00018005906014750977,DSBM,hard,8,2
184,0.7465479482650045,0.00046421411756086465,BiAA,soft,9,2
185,0.7524842423279016,0.00029931311276447164,SBM,soft,9,2
186,0.722034422337046,0.0005666824687571312,DBiAA,soft,9,2
187,0.7329935808701369,0.0008009409410352027,DSBM,soft,9,2
188,0.7535590323837047,0.00024943765319148433,BiAA,hard,9,2
189,0.6877140666118268,0.00017817111935177545,SBM,hard,9,2
190,0.7418343269012807,0.0002902044297291563,DBiAA,hard,9,2
191,0.7418887927855768,0.00027024272912416194,DSBM,hard,9,2
192,0.7300538722849974,0.0004023355865922013,BiAA,soft,2,3
193,0.6847908549493498,0.00023814292845452623,SBM,soft,2,3
194,0.7141493709123582,0.0002468395574285396,DBiAA,soft,2,3
195,0.7146145434503651,0.00023488513388583525,DSBM,soft,2,3
196,0.6852938271896702,0.00013804667488375455,BiAA,hard,2,3
197,0.6821297145748029,0.00013062338163450166,SBM,hard,2,3
198,0.7244527011498318,0.0002946643620472338,DBiAA,hard,2,3
199,0.6709232585711867,0.00020402775032740263,DSBM,hard,2,3
200,0.7311726989026321,0.0004466979032616187,BiAA,soft,3,3
201,0.6679468701823162,0.000268433075777234,SBM,soft,3,3
202,0.7186561166705032,0.00026027341759051484,DBiAA,soft,3,3
203,0.7136905289887854,0.0002462497273419133,DSBM,soft,3,3
204,0.7366747549789194,0.00016183013374687904,BiAA,hard,3,3
205,0.6855328804417468,0.00015607902172127202,SBM,hard,3,3
206,0.7380487593874423,0.00023404915158753214,DBiAA,hard,3,3
207,0.7378339130263754,0.00023369241891030548,DSBM,hard,3,3
208,0.7344769200905172,0.00035811479804941326,BiAA,soft,4,3
209,0.6954289821799813,0.000276485725604773,SBM,soft,4,3
210,0.7274423545470071,0.0003188671821159555,DBiAA,soft,4,3
211,0.7274978504285966,0.00037394788581766934,DSBM,soft,4,3
212,0.7099024751095814,0.00019111729551937994,BiAA,hard,4,3
213,0.6530441464348081,0.00016697390291299025,SBM,hard,4,3
214,0.7411389129083404,0.00023767135424388093,DBiAA,hard,4,3
215,0.6956689540578525,0.00019645976063418512,DSBM,hard,4,3
216,0.7586533714175634,0.0003748611653066882,BiAA,soft,5,3
217,0.7168634080664569,0.00026050507544024434,SBM,soft,5,3
218,0.7293330548692208,0.00030787742820241577,DBiAA,soft,5,3
219,0.7121315076442494,0.00021802580843307564,DSBM,soft,5,3
220,0.7342191963198167,0.00019201176000405455,BiAA,hard,5,3
221,0.648610375065972,0.0001344549505474715,SBM,hard,5,3
222,0.7436393060775894,0.0002767148555407747,DBiAA,hard,5,3
223,0.6936083882947535,0.00017302868114423535,DSBM,hard,5,3
224,0.7599851669790901,0.00033561284368255643,BiAA,soft,6,3
225,0.7324924266494145,0.00026557988569930264,SBM,soft,6,3
226,0.7358107161573009,0.00032936806527701016,DBiAA,soft,6,3
227,0.7094412213074229,0.00032195291878223776,DSBM,soft,6,3
228,0.7412083138562638,0.000217198563251267,BiAA,hard,6,3
229,0.732809849435807,0.00018761934839021255,SBM,hard,6,3
230,0.7197837401990467,0.0004368889291918697,DBiAA,hard,6,3
231,0.7037928899451836,0.0003054978611979514,DSBM,hard,6,3
232,0.7528607944270691,0.00037556056139807743,BiAA,soft,7,3
233,0.6738437824620523,0.00018817053095997437,SBM,soft,7,3
234,0.7349331175638114,0.0003490746863967575,DBiAA,soft,7,3
235,0.7263331683175629,0.00024260446161215136,DSBM,soft,7,3
236,0.7365118692801454,0.00028672852774841743,BiAA,hard,7,3
237,0.7134969030131472,0.00028672852774841743,SBM,hard,7,3
238,0.7318830123701447,0.00042041400369978443,DBiAA,hard,7,3
239,0.7172010995730502,0.00019880851919166188,DSBM,hard,7,3
240,0.7483585977453219,0.0002943032122403467,BiAA,soft,8,3
241,0.7563227983409594,0.0003306060732854211,SBM,soft,8,3
242,0.7579221083584038,0.00029847961522935085,DBiAA,soft,8,3
243,0.7572221621466002,0.00022149689222058095,DSBM,soft,8,3
244,0.7504976302175386,0.00024884910599815637,BiAA,hard,8,3
245,0.7502732419387477,0.00024881235280663813,SBM,hard,8,3
246,0.7234710140910978,0.0003081986347501112,DBiAA,hard,8,3
247,0.6804286424568735,0.00019824896871767456,DSBM,hard,8,3
248,0.7531538872343692,0.00042014984371502187,BiAA,soft,9,3
249,0.7492750934685551,0.0003221278503046439,SBM,soft,9,3
250,0.7518474918704209,0.0004324072736759052,DBiAA,soft,9,3
251,0.7590402106998475,0.0004926855359651756,DSBM,soft,9,3
252,0.7692382002127947,0.0002879697680977755,BiAA,hard,9,3
253,0.733144949614347,0.00021187755976964477,SBM,hard,9,3
254,0.7472249571530383,0.0005901214107942138,DBiAA,hard,9,3
255,0.7397416293042509,0.0006071264043243289,DSBM,hard,9,3
256,0.7444375707672972,0.004869280978518345,BiAA,soft,2,4
257,0.6694544761736511,0.0002668218493612274,SBM,soft,2,4
258,0.7104758685266765,0.00045018629665604846,DBiAA,soft,2,4
259,0.6960922671602852,0.0003490397425879838,DSBM,soft,2,4
260,0.7019069034253802,0.00015666992821933696,BiAA,hard,2,4
261,0.5537472160017981,7.320152176960477e-05,SBM,hard,2,4
262,0.7294034381884872,0.00037875892847343776,DBiAA,hard,2,4
263,0.7142076344977722,0.0002960365140987184,DSBM,hard,2,4
264,0.7247033353835146,0.0006434993297133867,BiAA,soft,3,4
265,0.6731800104102308,0.000299478353917288,SBM,soft,3,4
266,0.7344367300058623,0.0018594119836584416,DBiAA,soft,3,4
267,0.7365457359241943,0.0009243603443738169,DSBM,soft,3,4
268,0.6985119818714423,0.0001822676699653361,BiAA,hard,3,4
269,0.696579762062802,0.0001822676699653361,SBM,hard,3,4
270,0.7406530670692246,0.000469457663988052,DBiAA,hard,3,4
271,0.7005696984076484,0.00031453722435235596,DSBM,hard,3,4
272,0.7313598274428862,0.0004763082151363194,BiAA,soft,4,4
273,0.7320239268770362,0.0004245175133503883,SBM,soft,4,4
274,0.7050954428688238,0.0018496693522189172,DBiAA,soft,4,4
275,0.6903552601005424,0.00031540963406589647,DSBM,soft,4,4
276,0.7130760070224367,0.0001949441876159761,BiAA,hard,4,4
277,0.6873267863010518,0.00017514301258991178,SBM,hard,4,4
278,0.7212888455840505,0.00033370972165844336,DBiAA,hard,4,4
279,0.6981147416574024,0.0003099431719113955,DSBM,hard,4,4
280,0.7229462589228038,0.0007453880282288484,BiAA,soft,5,4
281,0.7020339830000629,0.0002994087448850021,SBM,soft,5,4
282,0.7164015975494372,0.0003776237417333926,DBiAA,soft,5,4
283,0.7110701325503931,0.000484837636601901,DSBM,soft,5,4
284,0.7134388488934175,0.00023768035343182874,BiAA,hard,5,4
285,0.7134388488934175,0.00023768035343182874,SBM,hard,5,4
286,0.7366768053251747,0.0005182873946659304,DBiAA,hard,5,4
287,0.7369417582813564,0.0002691250812501205,DSBM,hard,5,4
288,0.7447970078968359,0.0007424061424156768,BiAA,soft,6,4
289,0.7208619598479189,0.0006852018321991105,SBM,soft,6,4
290,0.7175568833619217,0.00044497815548715094,DBiAA,soft,6,4
291,0.7019052667773571,0.00023510315157144508,DSBM,soft,6,4
292,0.7506045503901673,0.00023808594251773055,BiAA,hard,6,4
293,0.7188416068183552,0.00019199696032025146,SBM,hard,6,4
294,0.7206202036415659,0.0003174809526296055,DBiAA,hard,6,4
295,0.688644041575922,0.0002464788422429597,DSBM,hard,6,4
296,0.7399885830808697,0.0005164598141323706,BiAA,soft,7,4
297,0.7430909866620339,0.0004377041231510988,SBM,soft,7,4
298,0.7505435395511064,0.0027824903893603056,DBiAA,soft,7,4
299,0.6988023851017756,0.00044337469894298646,DSBM,soft,7,4
300,0.7629508006974897,0.00025665419695775554,BiAA,hard,7,4
301,0.7134267803719475,0.00021769733689539167,SBM,hard,7,4
302,0.7429673002126884,0.0004404896019577285,DBiAA,hard,7,4
303,0.7210343495676467,0.00033756038275831326,DSBM,hard,7,4
304,0.7616399520100806,0.004711893134383669,BiAA,soft,8,4
305,0.7652544955884418,0.0005205690196571297,SBM,soft,8,4
306,0.7509357035273672,0.0003621664031364007,DBiAA,soft,8,4
307,0.722927339345022,0.00028444647477799724,DSBM,soft,8,4
308,0.7468667250920054,0.00026398876336250775,BiAA,hard,8,4
309,0.6954134256664486,0.00021444079040723309,SBM,hard,8,4
310,0.7335875291651348,0.00044339078599200677,DBiAA,hard,8,4
311,0.7066384742581432,0.0002790473391330546,DSBM,hard,8,4
312,0.7555516421509998,0.0004704149860269279,BiAA,soft,9,4
313,0.733516754072964,0.0005411500922034786,SBM,soft,9,4
314,0.7449881582371223,0.0013440622944397248,DBiAA,soft,9,4
315,0.7313290955093129,0.0005549045682897743,DSBM,soft,9,4
316,0.7450275637327064,0.0002595262974176316,BiAA,hard,9,4
317,0.7180513992827043,0.00021380037225728635,SBM,hard,9,4
318,0.7395665761087368,0.00031646052857750904,DBiAA,hard,9,4
319,0.7131576572341575,0.00031669112654491676,DSBM,hard,9,4
320,0.7373808989995945,0.0004902719835648535,BiAA,soft,2,5
321,0.6510318856179507,0.00021851259118533682,SBM,soft,2,5
322,0.7064691526624173,0.0002854659847877357,DBiAA,soft,2,5
323,0.6785932449623093,0.00021598684477727533,DSBM,soft,2,5
324,0.7021161484541782,0.00014385316544227592,BiAA,hard,2,5
325,0.5525730507687032,0.000105312434409898,SBM,hard,2,5
326,0.7010511916597797,0.00027857316051537606,DBiAA,hard,2,5
327,0.6504140411006916,0.00020799963670523085,DSBM,hard,2,5
328,0.7266105479593796,0.0004706026725332295,BiAA,soft,3,5
329,0.6850850244534559,0.00026856380372775317,SBM,soft,3,5
330,0.7255432965439899,0.0003120816110231955,DBiAA,soft,3,5
331,0.6899675095401685,0.00023944165998433586,DSBM,soft,3,5
332,0.7020568873729275,0.0001594339229297899,BiAA,hard,3,5
333,0.6588295428552667,0.00013725454915677272,SBM,hard,3,5
334,0.7222004107980536,0.00030968621197007896,DBiAA,hard,3,5
335,0.7027852105704107,0.00022839503017191057,DSBM,hard,3,5
336,0.7082430035243875,0.0002869352815118942,BiAA,soft,4,5
337,0.7077223674963916,0.0001956110066499757,SBM,soft,4,5
338,0.7143774440596409,0.0003389229036817194,DBiAA,soft,4,5
339,0.6755266679918718,0.00022548764835760913,DSBM,soft,4,5
340,0.7114734994856604,0.0001977395082513599,BiAA,hard,4,5
341,0.6371685020913702,0.0001322802904434606,SBM,hard,4,5
342,0.7223923342711608,0.0002835751285680189,DBiAA,hard,4,5
343,0.6864375085303279,0.00022332944955017576,DSBM,hard,4,5
344,0.7361568074537788,0.0003989190579895872,BiAA,soft,5,5
345,0.7361213561425137,0.0002925763212400259,SBM,soft,5,5
346,0.6996864538403755,0.0003287272134799484,DBiAA,soft,5,5
347,0.7012701485149707,0.00023990292017484141,DSBM,soft,5,5
348,0.7182766283380744,0.00023704068086879078,BiAA,hard,5,5
349,0.6710445094021285,0.0001612939589955176,SBM,hard,5,5
350,0.710209580523329,0.0002732511819867195,DBiAA,hard,5,5
351,0.6648950722035987,0.00018025579119522388,DSBM,hard,5,5
352,0.7337073915378265,0.00037866172788145983,BiAA,soft,6,5
353,0.6914655200091857,0.0002880213363747293,SBM,soft,6,5
354,0.7200637681781339,0.0003695712342377732,DBiAA,soft,6,5
355,0.7205870784566807,0.0004402810736120653,DSBM,soft,6,5
356,0.690295342339183,0.00020160569241166305,BiAA,hard,6,5
357,0.6875402928838166,0.0001830724799239914,SBM,hard,6,5
358,0.697546557808085,0.00030792613613603786,DBiAA,hard,6,5
359,0.6765754970082988,0.00030808516211301365,DSBM,hard,6,5
360,0.7277658507585245,0.00038954421985865474,BiAA,soft,7,5
361,0.7185147474163874,0.0004000855617815688,SBM,soft,7,5
362,0.7275538872499171,0.0004343964555808313,DBiAA,soft,7,5
363,0.7052878802213545,0.00044619053196424664,DSBM,soft,7,5
364,0.7277612880776547,0.00023631635229392806,BiAA,hard,7,5
365,0.6881357288917348,0.00021334910730598386,SBM,hard,7,5
366,0.7355625621611013,0.0003838332090919862,DBiAA,hard,7,5
367,0.7005231424900555,0.0002752001079484689,DSBM,hard,7,5
368,0.7199566517460587,0.0002977005804204392,BiAA,soft,8,5
369,0.7034737795563962,0.000259811447614386,SBM,soft,8,5
370,0.7258681110936542,0.000309919535825049,DBiAA,soft,8,5
371,0.6842108451173329,0.00026986375458463714,DSBM,soft,8,5
372,0.7544459085016058,0.00022870628930568755,BiAA,hard,8,5
373,0.6626969490299506,0.0001841146366255505,SBM,hard,8,5
374,0.7376510047835657,0.00029342243841701883,DBiAA,hard,8,5
375,0.7084148487399059,0.00022600066358755358,DSBM,hard,8,5
376,0.7312341587257364,0.00035006535478648816,BiAA,soft,9,5
377,0.7305337311747466,0.0003522915645658577,SBM,soft,9,5
378,0.720611113672207,0.00032205518282645023,DBiAA,soft,9,5
379,0.696476678138217,0.0002983669269108712,DSBM,soft,9,5
380,0.7154631768267068,0.00023963635152621584,BiAA,hard,9,5
381,0.7131820650764878,0.00023965535040901238,SBM,hard,9,5
382,0.7365839088478591,0.00037384523214999826,DBiAA,hard,9,5
383,0.7366426762811157,0.0003498199406765981,DSBM,hard,9,5
384,0.6646139518213781,0.0005972248147768061,BiAA,soft,2,6
385,0.6238515279703962,0.00012957521656249555,SBM,soft,2,6
386,0.69552910523668,0.00027457401252303,DBiAA,soft,2,6
387,0.6699141174340179,0.00024091589919249232,DSBM,soft,2,6
388,0.6843444950038461,0.00014095625750686983,BiAA,hard,2,6
389,0.6843444950038461,0.00013150143999541094,SBM,hard,2,6
390,0.690435270941588,0.0002554112091235138,DBiAA,hard,2,6
391,0.6903166832530377,0.00022590179988208651,DSBM,hard,2,6
392,0.7170186536260441,0.0004765291820525502,BiAA,soft,3,6
393,0.6800022106792378,0.0002608461635165718,SBM,soft,3,6
394,0.6973374044479093,0.00038127641573949497,DBiAA,soft,3,6
395,0.6934117120179163,0.0002497716459133898,DSBM,soft,3,6
396,0.6745548867654568,0.000159242444073064,BiAA,hard,3,6
397,0.6745548867654568,0.000159242444073064,SBM,hard,3,6
398,0.7204439084080819,0.00029141082665665977,DBiAA,hard,3,6
399,0.6730835730275792,0.00017867849809939003,DSBM,hard,3,6
400,0.7022482256349034,0.0003644210662805907,BiAA,soft,4,6
401,0.6927531059823603,0.0003022837964392163,SBM,soft,4,6
402,0.684369085515061,0.0002682774718995216,DBiAA,soft,4,6
403,0.6798772909826944,0.00022066860006025128,DSBM,soft,4,6
404,0.708494282644944,0.0001860340251708961,BiAA,hard,4,6
405,0.6680530236624904,0.00016757828879571031,SBM,hard,4,6
406,0.7000344375117492,0.00034762490382974113,DBiAA,hard,4,6
407,0.6718227797251464,0.00020508027965810004,DSBM,hard,4,6
408,0.7055069438363822,0.0007412524308194003,BiAA,soft,5,6
409,0.7150464088859013,0.00047134788768853737,SBM,soft,5,6
410,0.7005829520978699,0.00033596948996858804,DBiAA,soft,5,6
411,0.6689533055209549,0.00025312562165701475,DSBM,soft,5,6
412,0.6963566600164263,0.00020865348324870488,BiAA,hard,5,6
413,0.6793207509153888,0.00013733745807133847,SBM,hard,5,6
414,0.7016760243927931,0.00024542575441388473,DBiAA,hard,5,6
415,0.6947919271919512,0.00022869209893052053,DSBM,hard,5,6
416,0.7164891024246857,0.0004340188848827352,BiAA,soft,6,6
417,0.7054455670451873,0.0004310224609860359,SBM,soft,6,6
418,0.7191893736754049,0.0005243914761158452,DBiAA,soft,6,6
419,0.6866213797538312,0.00022232493309445417,DSBM,soft,6,6
420,0.7207640238002656,0.00023465742900208867,BiAA,hard,6,6
421,0.6984445185103588,0.00017192894130161845,SBM,hard,6,6
422,0.719129363337561,0.00024538535138246694,DBiAA,hard,6,6
423,0.6784969760079791,0.00021177944925042277,DSBM,hard,6,6
