,auc,prauc,model,assignment,k,iteration,init
413,0.8587609556502747,0.03071519386573056,DSBM,soft,4,4,False
414,0.8459925957771013,0.024245407994590636,BiAA,hard,4,4,False
415,0.8174162704233628,0.021684059037246864,SBM,hard,4,4,True
416,0.7411283626672197,0.013806447184200096,SBM,hard,4,4,False
417,0.8375881330801409,0.02387346281975192,DBiAA,hard,4,4,False
418,0.8048682657541368,0.023875051977090344,DSBM,hard,4,4,True
419,0.8279457926198289,0.025946237484511088,DSBM,hard,4,4,False
420,0.8646846220152131,0.030201923353865217,BiAA,soft,5,4,False
421,0.8350158821373302,0.02829478389764384,SBM,soft,5,4,True
422,0.8154499962914075,0.036898173655423895,SBM,soft,5,4,False
423,0.8745826033167058,0.03266229023332694,DBiAA,soft,5,4,False
424,0.872259152122143,0.03378029940218527,DSBM,soft,5,4,True
425,0.8422458371949503,0.028882711393668624,DSBM,soft,5,4,False
426,0.8774529818883865,0.028298540293612097,BiAA,hard,5,4,False
427,0.8344171064769307,0.02445410360905753,SBM,hard,5,4,True
428,0.7715114566703176,0.014682446680209548,SBM,hard,5,4,False
429,0.860888175494917,0.03165087480567212,DBiAA,hard,5,4,False
430,0.8352639617705324,0.027099153942148686,DSBM,hard,5,4,True
431,0.8284520334968715,0.033429207738752915,DSBM,hard,5,4,False
432,0.8674109775777779,0.03530783084208099,BiAA,soft,6,4,False
433,0.8540812880265751,0.028764079151029968,SBM,soft,6,4,True
434,0.8425907723017828,0.03287792719292615,SBM,soft,6,4,False
435,0.8786310901029547,0.032466414456121445,DBiAA,soft,6,4,False
436,0.8432413962454641,0.028093718671041608,DSBM,soft,6,4,True
437,0.8642151070054951,0.031083338628775176,DSBM,soft,6,4,False
438,0.8581927848793123,0.030918341551924612,BiAA,hard,6,4,False
439,0.8560526029638496,0.030918341551924612,SBM,hard,6,4,True
440,0.7776760015180025,0.014469808376964665,SBM,hard,6,4,False
441,0.8643137627667397,0.02885784527811716,DBiAA,hard,6,4,False
442,0.8252777663759563,0.02314536403817676,DSBM,hard,6,4,True
443,0.8614174600534181,0.031561872807523136,DSBM,hard,6,4,False
444,0.8712628729565836,0.035085265680008554,BiAA,soft,7,4,False
445,0.8515158781766974,0.025547058244640767,SBM,soft,7,4,True
446,0.8611056502386822,0.03401956566061057,SBM,soft,7,4,False
447,0.8793324821573495,0.03412935891083715,DBiAA,soft,7,4,False
448,0.8363603369274275,0.028847066436331968,DSBM,soft,7,4,True
449,0.8610696444864032,0.03215492132805745,DSBM,soft,7,4,False
450,0.8821045650253084,0.04201557764619895,BiAA,hard,7,4,False
451,0.8492774005575131,0.03284229432140134,SBM,hard,7,4,True
452,0.7903629883910253,0.01826526429027132,SBM,hard,7,4,False
453,0.8682031041279155,0.03326545544546787,DBiAA,hard,7,4,False
454,0.8194091888120046,0.02264666329723855,DSBM,hard,7,4,True
455,0.8573610520016677,0.03466565892104423,DSBM,hard,7,4,False
456,0.8733951336065449,0.040818324337937015,BiAA,soft,8,4,False
457,0.8753196410658568,0.032286585074910806,SBM,soft,8,4,True
458,0.842777282098588,0.0426317893013399,SBM,soft,8,4,False
459,0.8951253252219574,0.0373311164867508,DBiAA,soft,8,4,False
460,0.870256152122863,0.03230610363499794,DSBM,soft,8,4,True
461,0.8766911001701633,0.03622713773441172,DSBM,soft,8,4,False
462,0.8729461418756261,0.03201413238570675,BiAA,hard,8,4,False
463,0.8226698697383894,0.02530847697347459,SBM,hard,8,4,True
464,0.791866228548673,0.01851825787474973,SBM,hard,8,4,False
465,0.8599916322631703,0.031959194985641856,DBiAA,hard,8,4,False
466,0.8370149215038596,0.023210369191706534,DSBM,hard,8,4,True
467,0.8265415682809485,0.037478775403269146,DSBM,hard,8,4,False
468,0.8900074675930226,0.035517133299956975,BiAA,soft,9,4,False
469,0.8626308539052199,0.03166245845804295,SBM,soft,9,4,True
470,0.8606188524678702,0.03571089283071971,SBM,soft,9,4,False
471,0.8811565335678029,0.038350155507213386,DBiAA,soft,9,4,False
472,0.877450461485727,0.029893859568097245,DSBM,soft,9,4,True
473,0.8723588880559557,0.02975579865763287,DSBM,soft,9,4,False
474,0.8925019461109107,0.04671671045078771,BiAA,hard,9,4,False
475,0.8607189484592058,0.04105346054717085,SBM,hard,9,4,True
476,0.8047537674618896,0.019322658913001806,SBM,hard,9,4,False
477,0.866982509125658,0.03197267478690589,DBiAA,hard,9,4,False
478,0.8331320611780937,0.024894512113948716,DSBM,hard,9,4,True
479,0.8468351303804295,0.031681611285541825,DSBM,hard,9,4,False
480,0.824227838639501,0.035227205549813775,BiAA,soft,2,5,False
481,0.8179851613093707,0.021433509882145457,SBM,soft,2,5,True
482,0.8125464924276302,0.03430528834995986,SBM,soft,2,5,False
483,0.8221287032816363,0.023968471982381393,DBiAA,soft,2,5,False
484,0.7844119576543549,0.02152887710679159,DSBM,soft,2,5,True
485,0.8236438253375359,0.024387411491471417,DSBM,soft,2,5,False
486,0.7837631339982876,0.013814906062238994,BiAA,hard,2,5,False
487,0.7837631339982876,0.013814906062238994,SBM,hard,2,5,True
488,0.6275867432581029,0.008498370636835378,SBM,hard,2,5,False
489,0.8148414990778927,0.023477457234088662,DBiAA,hard,2,5,False
490,0.7808934755416526,0.020871952528270635,DSBM,hard,2,5,True
491,0.7458361147776968,0.029687582468366527,DSBM,hard,2,5,False
492,0.8521758636159713,0.04596396927975966,BiAA,soft,3,5,False
493,0.8204119490129744,0.023979573204999,SBM,soft,3,5,True
494,0.8153819454196002,0.0344607706107153,SBM,soft,3,5,False
495,0.8539023394377486,0.035254140497591915,DBiAA,soft,3,5,False
496,0.8301929116195603,0.023096082430489717,DSBM,soft,3,5,True
497,0.8477813615503212,0.036952803497730606,DSBM,soft,3,5,False
498,0.8012903741501742,0.01922634515789426,BiAA,hard,3,5,False
499,0.8012903741501742,0.01922634515789426,SBM,hard,3,5,True
500,0.635280812462599,0.009329115353762584,SBM,hard,3,5,False
501,0.8549504668865898,0.02604054052420705,DBiAA,hard,3,5,False
502,0.8084227536191181,0.020467384702698294,DSBM,hard,3,5,True
503,0.822795529813843,0.024682902402752206,DSBM,hard,3,5,False
504,0.8706313320616101,0.04540722710170057,BiAA,soft,4,5,False
505,0.8239696773956606,0.02361470965040282,SBM,soft,4,5,True
506,0.8471210160535246,0.042904464148174386,SBM,soft,4,5,False
507,0.8752119838665424,0.03370784465310667,DBiAA,soft,4,5,False
508,0.8442549581721176,0.02771673211373034,DSBM,soft,4,5,True
509,0.8629253809588621,0.04348335013074774,DSBM,soft,4,5,False
510,0.8295541695741313,0.02110797468624093,BiAA,hard,4,5,False
511,0.790959963763811,0.016574137162219706,SBM,hard,4,5,True
512,0.635280812462599,0.009329115353762584,SBM,hard,4,5,False
513,0.850056925094353,0.027037913536876106,DBiAA,hard,4,5,False
514,0.8238692213468024,0.024777437018371273,DSBM,hard,4,5,True
515,0.8353478551733425,0.02849178331338428,DSBM,hard,4,5,False
516,0.8878111167040047,0.04810657962164582,BiAA,soft,5,5,False
517,0.8473849382177296,0.03228755914894335,SBM,soft,5,5,True
518,0.8376147773368273,0.03227730407656533,SBM,soft,5,5,False
519,0.888886248467055,0.056227781716105214,DBiAA,soft,5,5,False
520,0.8854116933721331,0.04078382097498121,DSBM,soft,5,5,True
521,0.8676046885250388,0.051820110165602846,DSBM,soft,5,5,False
522,0.8457981647147947,0.024002129318597323,BiAA,hard,5,5,False
523,0.80980393427654,0.01980180960160268,SBM,hard,5,5,True
524,0.7783784737449655,0.013718346539877763,SBM,hard,5,5,False
525,0.8592931206689581,0.03711249405981079,DBiAA,hard,5,5,False
526,0.8440871713664976,0.023779018695130834,DSBM,hard,5,5,True
527,0.8519169822570853,0.032311056991298916,DSBM,hard,5,5,False
528,0.8891001226355922,0.04954207364777398,BiAA,soft,6,5,False
529,0.887772950606589,0.04232251024946277,SBM,soft,6,5,True
530,0.849674904062673,0.0458532936076438,SBM,soft,6,5,False
531,0.8946478889467382,0.03825951743373113,DBiAA,soft,6,5,False
532,0.8702950383353246,0.035156291132666634,DSBM,soft,6,5,True
533,0.883299595943448,0.04430502349708002,DSBM,soft,6,5,False
534,0.8372612008494478,0.02583269159690431,BiAA,hard,6,5,False
535,0.819920830551889,0.02099454224692522,SBM,hard,6,5,True
536,0.7028322844857695,0.013182518824823315,SBM,hard,6,5,False
537,0.8680014719151531,0.030380832469331157,DBiAA,hard,6,5,False
538,0.848261678285723,0.02625767799725253,DSBM,hard,6,5,True
539,0.8294645152509564,0.02773192587819156,DSBM,hard,6,5,False
540,0.8785814021648098,0.034893082330575774,BiAA,soft,7,5,False
541,0.8698982549452101,0.035876027576790606,SBM,soft,7,5,True
542,0.8509405062552794,0.04506337999029123,SBM,soft,7,5,False
543,0.8892405450694804,0.03982889252065441,DBiAA,soft,7,5,False
544,0.8828743680090332,0.03713941830229747,DSBM,soft,7,5,True
545,0.8890086680248036,0.044932074152349635,DSBM,soft,7,5,False
546,0.8695868051879969,0.028919219167424622,BiAA,hard,7,5,False
547,0.8463530133574139,0.02400515333164862,SBM,hard,7,5,True
548,0.7990403746902606,0.016262242512013123,SBM,hard,7,5,False
549,0.8744583834713434,0.0318120792546973,DBiAA,hard,7,5,False
550,0.8528120852587409,0.03048507748479444,DSBM,hard,7,5,True
551,0.8745390363564483,0.03946181912346279,DSBM,hard,7,5,False
552,0.8864637814537251,0.047107865212229594,BiAA,soft,8,5,False
553,0.8905695173860976,0.03791119201316442,SBM,soft,8,5,True
554,0.8608410079594315,0.05040917056982358,SBM,soft,8,5,False
555,0.8813905709576162,0.0408493915838719,DBiAA,soft,8,5,False
556,0.8638262448808822,0.036495596475328546,DSBM,soft,8,5,True
557,0.8880998828372821,0.049966635950499716,DSBM,soft,8,5,False
558,0.8884833440990533,0.031795771229951204,BiAA,hard,8,5,False
559,0.851496075012944,0.031795771229951204,SBM,hard,8,5,True
560,0.6417409645364943,0.010672272784029619,SBM,hard,8,5,False
561,0.8794988287328783,0.03817908554143399,DBiAA,hard,8,5,False
562,0.8606418961493288,0.028116188649115498,DSBM,hard,8,5,True
563,0.87045706422058,0.03303020803928656,DSBM,hard,8,5,False
564,0.8978012727313315,0.04820921893742254,BiAA,soft,9,5,False
565,0.8907200214306239,0.042217385885356576,SBM,soft,9,5,True
566,0.8571183732313075,0.041262812360467985,SBM,soft,9,5,False
567,0.902200455544778,0.044052361612873465,DBiAA,soft,9,5,False
568,0.9036716505828971,0.042875620714379205,DSBM,soft,9,5,True
569,0.8716301316298292,0.04148935689814545,DSBM,soft,9,5,False
570,0.8618902155808412,0.0310124323434271,BiAA,hard,9,5,False
571,0.8423228895048273,0.029935869524231832,SBM,hard,9,5,True
572,0.8048689858691824,0.015539642489472877,SBM,hard,9,5,False
573,0.8909032907097237,0.04061841287939139,DBiAA,hard,9,5,False
574,0.8551157332895503,0.028091815704875418,DSBM,hard,9,5,True
575,0.8645189955547298,0.0479750392661022,DSBM,hard,9,5,False
576,0.7909768064545992,0.02428282994329361,BiAA,soft,2,6,False
577,0.787426207210864,0.018452816251140373,SBM,soft,2,6,True
578,0.7938832987958155,0.03252623185296212,SBM,soft,2,6,False
579,0.786254780063663,0.022169149800069197,DBiAA,soft,2,6,False
580,0.7859770556944177,0.02216504668511167,DSBM,soft,2,6,True
581,0.7862896736382604,0.02216698094430196,DSBM,soft,2,6,False
582,0.7749887842081651,0.01324323664286935,BiAA,hard,2,6,False
583,0.7581038546718224,0.013097144701510742,SBM,hard,2,6,True
584,0.6282317503044286,0.008537158374665543,SBM,hard,2,6,False
585,0.7885951419598796,0.022251583443177732,DBiAA,hard,2,6,False
586,0.7885894450497412,0.02222633034252607,DSBM,hard,2,6,True
587,0.7675578770464371,0.024026053646222904,DSBM,hard,2,6,False
588,0.8257290264692687,0.022405376535435964,BiAA,soft,3,6,False
589,0.786286113069424,0.022167817701224515,SBM,soft,3,6,True
590,0.8181745675689147,0.027894886485695086,SBM,soft,3,6,False
591,0.8263517699587687,0.023982326400241425,DBiAA,soft,3,6,False
592,0.7859275637875908,0.022183640109042453,DSBM,soft,3,6,True
593,0.819206420417726,0.03313137103492219,DSBM,soft,3,6,False
594,0.7966477244404566,0.01636708084752315,BiAA,hard,3,6,False
595,0.7639043773633276,0.01369996603960488,SBM,hard,3,6,True
596,0.6282317503044286,0.008537158374665543,SBM,hard,3,6,False
597,0.8170077691612012,0.022886767906052808,DBiAA,hard,3,6,False
598,0.7518187385616726,0.021204341129754268,DSBM,hard,3,6,True
599,0.8222232903928731,0.025857286781827752,DSBM,hard,3,6,False
600,0.8353949026896538,0.04294834468874934,BiAA,soft,4,6,False
601,0.8404437892997786,0.03646242274600008,SBM,soft,4,6,True
602,0.8299849743995101,0.038920119120326155,SBM,soft,4,6,False
603,0.8564214858965868,0.04632153269392522,DBiAA,soft,4,6,False
604,0.829290663476397,0.035514445655412855,DSBM,soft,4,6,True
605,0.8464120147834819,0.042569707971763154,DSBM,soft,4,6,False
606,0.8374137452199364,0.021526173016057828,BiAA,hard,4,6,False
607,0.7819439993733398,0.01754424015750304,SBM,hard,4,6,True
608,0.6282317503044286,0.008537158374665543,SBM,hard,4,6,False
609,0.8406257343673225,0.03528418267000988,DBiAA,hard,4,6,False
610,0.8078289787576464,0.02219329481124877,DSBM,hard,4,6,True
611,0.8142266088430287,0.032501566329075096,DSBM,hard,4,6,False
612,0.85754235296631,0.04631465557822716,BiAA,soft,5,6,False
613,0.855808711999829,0.03935098368231137,SBM,soft,5,6,True
614,0.8453936920962493,0.03849132064270835,SBM,soft,5,6,False
615,0.8688236592678047,0.03464228749635298,DBiAA,soft,5,6,False
616,0.8343812087419088,0.02479138511068369,DSBM,soft,5,6,True
617,0.8600874475706239,0.039715223666444706,DSBM,soft,5,6,False
618,0.856551802716002,0.024099894917955153,BiAA,hard,5,6,False
619,0.829909134283293,0.021243045634700742,SBM,hard,5,6,True
620,0.7845571008424307,0.018088027845070728,SBM,hard,5,6,False
621,0.8459000049847964,0.04156444639679804,DBiAA,hard,5,6,False
622,0.8029695144096222,0.02789514398676141,DSBM,hard,5,6,True
623,0.8253576591396242,0.03605840615235348,DSBM,hard,5,6,False
624,0.8719825959395273,0.03844826424172428,BiAA,soft,6,6,False
625,0.8539789356747634,0.03358421207106274,SBM,soft,6,6,True
626,0.8230105321626183,0.05414049973654795,SBM,soft,6,6,False
627,0.8784058621205324,0.04986630252344565,DBiAA,soft,6,6,False
628,0.8604712768911963,0.03203149433456755,DSBM,soft,6,6,True
629,0.8521452427239777,0.0409911570047048,DSBM,soft,6,6,False
630,0.8600511297684919,0.02773595164143857,BiAA,hard,6,6,False
631,0.8257567989061932,0.02138790723924934,SBM,hard,6,6,True
632,0.6282317503044286,0.008537158374665543,SBM,hard,6,6,False
633,0.858883619247011,0.033323954594256903,DBiAA,hard,6,6,False
634,0.8329267163722076,0.03768593787765785,DSBM,hard,6,6,True
635,0.8310659630982645,0.03404836667610567,DSBM,hard,6,6,False
636,0.8654995122020694,0.04398978572098997,BiAA,soft,7,6,False
637,0.8241470657352218,0.033010106427708935,SBM,soft,7,6,True
638,0.8222307675874297,0.055433876077786284,SBM,soft,7,6,False
639,0.879007598253897,0.041320540543442204,DBiAA,soft,7,6,False
640,0.8598364274676521,0.03516204183844541,DSBM,soft,7,6,True
641,0.8691056563196536,0.037495577302449554,DSBM,soft,7,6,False
642,0.8551421735136405,0.02465601446328755,BiAA,hard,7,6,False
643,0.8213103605432004,0.018339887652765882,SBM,hard,7,6,True
644,0.7841212872168457,0.01789289369025749,SBM,hard,7,6,False
645,0.8414279305261807,0.03428404437941176,DBiAA,hard,7,6,False
646,0.8057642048893732,0.022147503298280014,DSBM,hard,7,6,True
647,0.8194172060928453,0.041799688504568784,DSBM,hard,7,6,False
648,0.8896743503742158,0.041959680250078936,BiAA,soft,8,6,False
649,0.8763667243478818,0.04485542729054229,SBM,soft,8,6,True
650,0.8595654681791962,0.03286070619010481,SBM,soft,8,6,False
651,0.8873542837203673,0.043922719153984914,DBiAA,soft,8,6,False
652,0.8580974456479167,0.040042677322807405,DSBM,soft,8,6,True
653,0.8680424704650814,0.039680268174321014,DSBM,soft,8,6,False
654,0.8523706267313266,0.025898347288562766,BiAA,hard,8,6,False
655,0.8519120254651883,0.02555702183239722,SBM,hard,8,6,True
656,0.7965102864833686,0.01789289369025749,SBM,hard,8,6,False
657,0.8539906855519239,0.03906432484212109,DBiAA,hard,8,6,False
658,0.8436739373482307,0.03885040613626939,DSBM,hard,8,6,True
659,0.8264877836883221,0.0452699764365496,DSBM,hard,8,6,False
660,0.8860731910530025,0.04166261635577266,BiAA,soft,9,6,False
661,0.8787946762374758,0.0466663992618328,SBM,soft,9,6,True
662,0.8475150790090225,0.06698009314909434,SBM,soft,9,6,False
663,0.8829356177942989,0.046378569147885663,DBiAA,soft,9,6,False
664,0.8638221282232049,0.0428337863805276,DSBM,soft,9,6,True
665,0.8719811717119926,0.0458928191956631,DSBM,soft,9,6,False
666,0.8575676330050488,0.029521294118538138,BiAA,hard,9,6,False
667,0.8465366346927585,0.025978477923658257,SBM,hard,9,6,True
668,0.7845571008424307,0.018088027845070728,SBM,hard,9,6,False
669,0.8627681998476077,0.042705737791623594,DBiAA,hard,9,6,False
670,0.8370356128095024,0.03469202897124228,DSBM,hard,9,6,True
671,0.8356697786038297,0.0413273591482169,DSBM,hard,9,6,False
672,0.8068989901826715,0.029137658437105828,BiAA,soft,2,7,False
673,0.8090957011292125,0.0208849946144253,SBM,soft,2,7,True
674,0.811191595969372,0.02753013978198595,SBM,soft,2,7,False
675,0.8097276020817086,0.023786540852351542,DBiAA,soft,2,7,False
676,0.801489485960277,0.02212399725508683,DSBM,soft,2,7,True
677,0.809723281391435,0.023788582157517387,DSBM,soft,2,7,False
678,0.7709548077400845,0.012746754563476709,BiAA,hard,2,7,False
679,0.7709548077400845,0.012746754563476709,SBM,hard,2,7,True
680,0.5922701410777386,0.0077320029906591,SBM,hard,2,7,False
681,0.7964238366721468,0.02172728658472948,DBiAA,hard,2,7,False
682,0.7799771291461524,0.020806102721849393,DSBM,hard,2,7,True
683,0.7424548145811775,0.025272133539624285,DSBM,hard,2,7,False
684,0.8548082441650877,0.0392984232986302,BiAA,soft,3,7,False
685,0.8031187462509011,0.02245228117558414,SBM,soft,3,7,True
686,0.8559327038087605,0.03746760303334434,SBM,soft,3,7,False
687,0.8496392583679169,0.028817510113079602,DBiAA,soft,3,7,False
688,0.8323230119243851,0.025203113746621344,DSBM,soft,3,7,True
689,0.8360845328649704,0.027305616851647986,DSBM,soft,3,7,False
690,0.83066134645671,0.018051037353514373,BiAA,hard,3,7,False
691,0.8080464935078028,0.01605015235254953,SBM,hard,3,7,True
692,0.6095107754414846,0.008102370752441175,SBM,hard,3,7,False
693,0.8380529673420626,0.02752910761788534,DBiAA,hard,3,7,False
694,0.8006307487684232,0.022537658026842558,DSBM,hard,3,7,True
695,0.8024007915504582,0.02999818387139085,DSBM,hard,3,7,False
696,0.8752886761188967,0.03997635453304848,BiAA,soft,4,7,False
697,0.8556943457286736,0.03819567659216097,SBM,soft,4,7,True
698,0.8501026523997475,0.03594745514659084,SBM,soft,4,7,False
699,0.8704239389284832,0.033465806501318036,DBiAA,soft,4,7,False
700,0.8593978974080898,0.03254878530931736,DSBM,soft,4,7,True
701,0.846436906760224,0.03612141944893997,DSBM,soft,4,7,False
702,0.8438833788085984,0.022515338104416666,BiAA,hard,4,7,False
703,0.8315848940026659,0.021194812734435693,SBM,hard,4,7,True
704,0.6126065500224316,0.008503290638216442,SBM,hard,4,7,False
705,0.8384544314799732,0.027832148187479547,DBiAA,hard,4,7,False
706,0.8063160570532749,0.0239234294687151,DSBM,hard,4,7,True
707,0.818418310509287,0.028182830891983326,DSBM,hard,4,7,False
708,0.875658455194802,0.03954711141216416,BiAA,soft,5,7,False
709,0.8517117494690951,0.029404471726854304,SBM,soft,5,7,True
710,0.8746258102194406,0.038322247679209866,SBM,soft,5,7,False
711,0.8855362732750184,0.03913075310522488,DBiAA,soft,5,7,False
712,0.8480650868782795,0.03154181147725623,DSBM,soft,5,7,True
713,0.8768495254801907,0.044470006326428904,DSBM,soft,5,7,False
714,0.8662991199474028,0.03152780859327107,BiAA,hard,5,7,False
715,0.8547801596783102,0.02525865751818691,SBM,hard,5,7,True
716,0.6095107754414846,0.008102370752441175,SBM,hard,5,7,False
717,0.8693452065902049,0.035489343693306474,DBiAA,hard,5,7,False
718,0.8382996067451736,0.03205545615757442,DSBM,hard,5,7,True
719,0.8515482833537485,0.033457380830699816,DSBM,hard,5,7,False
720,0.8775797221364086,0.036846857441917895,BiAA,soft,6,7,False
721,0.872284716206261,0.03245080105034967,SBM,soft,6,7,True
722,0.8393642968400631,0.03206853836101568,SBM,soft,6,7,False
723,0.8935288301659073,0.043510237901527096,DBiAA,soft,6,7,False
724,0.8708927338231557,0.03373095750480827,DSBM,soft,6,7,True
725,0.8632292695080965,0.03030385875518679,DSBM,soft,6,7,False
726,0.8802722322918309,0.029040427060402284,BiAA,hard,6,7,False
727,0.8715091523021717,0.028249817798968877,SBM,hard,6,7,True
728,0.7743335875339444,0.013027009867266393,SBM,hard,6,7,False
729,0.869276435603352,0.032330950098393436,DBiAA,hard,6,7,False
730,0.8147709278034259,0.02425938511332683,DSBM,hard,6,7,True
731,0.8583814550212542,0.03592893129373277,DSBM,hard,6,7,False
732,0.8903934492574535,0.0409884181375173,BiAA,soft,7,7,False
733,0.8590558427614395,0.03436919748741159,SBM,soft,7,7,True
734,0.8222676854854332,0.03842407512245576,SBM,soft,7,7,False
735,0.8937268618034417,0.04395879814597443,DBiAA,soft,7,7,False
736,0.878827681510398,0.03698260004938847,DSBM,soft,7,7,True
737,0.8604481852020678,0.03976986677489498,DSBM,soft,7,7,False
738,0.8747107837948191,0.031938276720472204,BiAA,hard,7,7,False
739,0.8676079290427439,0.027207362716926305,SBM,hard,7,7,True
740,0.7874191580846955,0.013765256354584723,SBM,hard,7,7,False
741,0.8640437196246472,0.033924667584110224,DBiAA,hard,7,7,False
742,0.8331299008329571,0.025473422885894898,DSBM,hard,7,7,True
743,0.8670768441966289,0.03757372603778217,DSBM,hard,7,7,False
744,0.8829661826773446,0.04030703067983513,BiAA,soft,8,7,False
745,0.8674675066088559,0.03546288274931143,SBM,soft,8,7,True
746,0.8410976137547735,0.04118027442558831,SBM,soft,8,7,False
747,0.893909771025019,0.052255798192362604,DBiAA,soft,8,7,False
748,0.8812508686387738,0.04183789093516093,DSBM,soft,8,7,True
749,0.8771678163303369,0.05030071856742634,DSBM,soft,8,7,False
750,0.871294558018589,0.033080460428647734,BiAA,hard,8,7,False
751,0.846346172264481,0.028242821860933333,SBM,hard,8,7,True
752,0.8006516321047451,0.01762909994427942,SBM,hard,8,7,False
753,0.8803298414954773,0.03903733720284916,DBiAA,hard,8,7,False
754,0.8727203858088368,0.03240116209214748,DSBM,hard,8,7,True
755,0.8593759338991998,0.03717393338054598,DSBM,hard,8,7,False
756,0.8948264774780419,0.06395227386375905,BiAA,soft,9,7,False
757,0.8804216561637888,0.034489721038780785,SBM,soft,9,7,True
758,0.8252428407962457,0.03677151237912844,SBM,soft,9,7,False
759,0.8975751566070195,0.046801767424526616,DBiAA,soft,9,7,False
760,0.88706327722917,0.04384348656012205,DSBM,soft,9,7,True
761,0.8672374298517931,0.04506083813244819,DSBM,soft,9,7,False
762,0.88308176114216,0.040800593609075855,BiAA,hard,9,7,False
763,0.8777161839375459,0.040800593609075855,SBM,hard,9,7,True
764,0.8080317311493684,0.022101540148198484,SBM,hard,9,7,False
765,0.882771751615038,0.0402070491910576,DBiAA,hard,9,7,False
766,0.8458359707546876,0.03206899498485782,DSBM,hard,9,7,True
767,0.8577268704448222,0.04026141973025606,DSBM,hard,9,7,False
768,0.797192559483303,0.02603651386768674,BiAA,soft,2,8,False
769,0.7974723241785107,0.02020628777357417,SBM,soft,2,8,True
770,0.8034193942824306,0.04180464352434344,SBM,soft,2,8,False
771,0.7942148837698311,0.03334371090535963,DBiAA,soft,2,8,False
772,0.7940510575969617,0.03333940574896522,DSBM,soft,2,8,True
773,0.7939851670702912,0.033338099459818686,DSBM,soft,2,8,False
774,0.7740134963961842,0.012880327979568014,BiAA,hard,2,8,False
775,0.7614510894260467,0.012643483602663126,SBM,hard,2,8,True
776,0.6070915489458596,0.007918065511491507,SBM,hard,2,8,False
777,0.7876107086868198,0.0322735657343117,DBiAA,hard,2,8,False
778,0.7661411987179072,0.0322735397188312,DSBM,hard,2,8,True
779,0.6407806911232139,0.02938918472188636,DSBM,hard,2,8,False
780,0.8117334825411708,0.037299889935270454,BiAA,soft,3,8,False
781,0.7851299123547978,0.03264899204339717,SBM,soft,3,8,True
782,0.8289075062632005,0.03391378762720056,SBM,soft,3,8,False
783,0.8473586540185659,0.038465071584030515,DBiAA,soft,3,8,False
784,0.84754372358528,0.0397402749628081,DSBM,soft,3,8,True
785,0.8465262010258758,0.038989186357685945,DSBM,soft,3,8,False
786,0.8032152416670088,0.017697145395704834,BiAA,hard,3,8,False
787,0.7839186788481328,0.015514861038519474,SBM,hard,3,8,True
788,0.6070915489458596,0.007918065511491507,SBM,hard,3,8,False
789,0.8279875592924726,0.049823362747836435,DBiAA,hard,3,8,False
790,0.8061183854732632,0.03428124164996654,DSBM,hard,3,8,True
791,0.7927631318379424,0.033862362044261074,DSBM,hard,3,8,False
792,0.8584102596230774,0.04857575769684452,BiAA,soft,4,8,False
793,0.8599826308251007,0.0265921040283224,SBM,soft,4,8,True
794,0.8453416117758973,0.03765057813788219,SBM,soft,4,8,False
795,0.878082362438223,0.04156811870829421,DBiAA,soft,4,8,False
796,0.8440598069947656,0.0389019683212522,DSBM,soft,4,8,True
797,0.8707767953008173,0.043148759064229616,DSBM,soft,4,8,False
798,0.8195442103830508,0.018354689236820786,BiAA,hard,4,8,False
799,0.777836227115644,0.014503024471520083,SBM,hard,4,8,True
800,0.7400499903864641,0.01304154235473506,SBM,hard,4,8,False
801,0.8591534183501155,0.03604430323128007,DBiAA,hard,4,8,False
802,0.8176222233263987,0.033705115014693775,DSBM,hard,4,8,True
803,0.8305871746070151,0.035262746322898796,DSBM,hard,4,8,False
804,0.87653195474509,0.04734773461835327,BiAA,soft,5,8,False
805,0.8769272979051133,0.03138999872961851,SBM,soft,5,8,True
806,0.8363048880689178,0.03705704280052302,SBM,soft,5,8,False
807,0.8933307985283728,0.045369714927704814,DBiAA,soft,5,8,False
808,0.8679946308222202,0.040370591885774555,DSBM,soft,5,8,True
809,0.8819263365515275,0.0703985830187476,DSBM,soft,5,8,False
810,0.8522385136249366,0.023875212471522595,BiAA,hard,5,8,False
811,0.8384321079135603,0.023875212471522595,SBM,hard,5,8,True
812,0.7734003184348731,0.014357064850890663,SBM,hard,5,8,False
813,0.8672172666305169,0.03390921951051138,DBiAA,hard,5,8,False
814,0.8276620672918705,0.03397763954078056,DSBM,hard,5,8,True
815,0.850358653298451,0.0314282315165252,DSBM,hard,5,8,False
816,0.8825607579066832,0.045293229219090896,BiAA,soft,6,8,False
817,0.8759763859874254,0.038473257253781416,SBM,soft,6,8,True
818,0.8595800865146216,0.045342082939441086,SBM,soft,6,8,False
819,0.8725706018793561,0.03766315399587914,DBiAA,soft,6,8,False
820,0.8986506484275928,0.04160453700078093,DSBM,soft,6,8,True
821,0.8647199076524466,0.04234627604914484,DSBM,soft,6,8,False
822,0.863230349680665,0.027173447501298423,BiAA,hard,6,8,False
823,0.8468074059511748,0.022381065469217875,SBM,hard,6,8,True
824,0.759155002603216,0.012992784126244671,SBM,hard,6,8,False
825,0.8565055553275192,0.03711705758650504,DBiAA,hard,6,8,False
826,0.8197710466224084,0.022535743809447114,DSBM,hard,6,8,True
