,auc,prauc,model,assignment,k,iteration
99,0.8901763905801591,0.0451832256286918,DSBM,soft,6,1
100,0.8773195325685231,0.029548140632350162,BiAA,hard,6,1
101,0.8468958960883591,0.02520087349196066,SBM,hard,6,1
102,0.8810036531436263,0.03499467889627086,DBiAA,hard,6,1
103,0.825492248641643,0.02263928630005701,DSBM,hard,6,1
104,0.8909055950778697,0.045420862929108526,BiAA,soft,7,1
105,0.8781658797809538,0.0313824008159909,SBM,soft,7,1
106,0.8972854223190696,0.0470793388961397,DBiAA,soft,7,1
107,0.8833390302434717,0.053902673830518326,DSBM,soft,7,1
108,0.880847344171705,0.03509045810265507,BiAA,hard,7,1
109,0.8303648870943622,0.02609913439859337,SBM,hard,7,1
110,0.8764197768235453,0.04519808541180113,DBiAA,hard,7,1
111,0.853464789534776,0.050315959999382064,DSBM,hard,7,1
112,0.8995364139374906,0.05385748251250595,BiAA,soft,8,1
113,0.8865560041872289,0.031347048227034977,SBM,soft,8,1
114,0.9016941186523959,0.04512505503475318,DBiAA,soft,8,1
115,0.8696084086393642,0.03025951341735014,DSBM,soft,8,1
116,0.8934973331339415,0.041722533001436926,BiAA,hard,8,1
117,0.8546778753373638,0.029054897873152106,SBM,hard,8,1
118,0.8982944875273273,0.037813894060578716,DBiAA,hard,8,1
119,0.8595690287480328,0.02726824935074043,DSBM,hard,8,1
120,0.8931003297086743,0.05676917957510602,BiAA,soft,9,1
121,0.8688624694681223,0.04049706392643394,SBM,soft,9,1
122,0.8927627877829762,0.050819164116136385,DBiAA,soft,9,1
123,0.8726356042641372,0.045719211948833084,DSBM,soft,9,1
124,0.8855971429995656,0.04330871399996805,BiAA,hard,9,1
125,0.8679303125467325,0.04330871399996805,SBM,hard,9,1
126,0.8774751294266772,0.03941013550404769,DBiAA,hard,9,1
127,0.8138256887920414,0.021877255171410568,DSBM,hard,9,1
128,0.7997957753730736,0.02779702892556691,BiAA,soft,2,2
129,0.79921068189854,0.020975370005260528,SBM,soft,2,2
130,0.7723241064992542,0.019029212204189603,DBiAA,soft,2,2
131,0.768973411192172,0.018997665954132756,DSBM,soft,2,2
132,0.7726099921723495,0.013620866855978835,BiAA,hard,2,2
133,0.7673257879678858,0.013174559805502072,SBM,hard,2,2
134,0.7843896340879419,0.019068814712603514,DBiAA,hard,2,2
135,0.7764712490467476,0.017878106978090932,DSBM,hard,2,2
136,0.8311690275638436,0.03557866260779777,BiAA,soft,3,2
137,0.8186131016291163,0.030453265252012824,SBM,soft,3,2
138,0.8328022484872183,0.04594119807583301,DBiAA,soft,3,2
139,0.8314340299006169,0.0455214713495348,DSBM,soft,3,2
140,0.8090636560096841,0.01817732646737501,BiAA,hard,3,2
141,0.791122709764112,0.016008610614694635,SBM,hard,3,2
142,0.8068421010940708,0.02835701068674898,DBiAA,hard,3,2
143,0.7806039892933294,0.018592997662480477,DSBM,hard,3,2
144,0.8531948264054665,0.0454853790108949,BiAA,soft,4,2
145,0.8197559242064512,0.022197815180737268,SBM,soft,4,2
146,0.8597647960238127,0.045847984008968876,DBiAA,soft,4,2
147,0.8444126633670995,0.045622822559904026,DSBM,soft,4,2
148,0.842578530346008,0.02244357228484842,BiAA,hard,4,2
149,0.7630331821811853,0.015874745647389527,SBM,hard,4,2
150,0.8502211113247452,0.032284636573599826,DBiAA,hard,4,2
151,0.8119887633248288,0.019986384764745985,DSBM,hard,4,2
152,0.8494657106419321,0.05275342100839832,BiAA,soft,5,2
153,0.8508432907241261,0.04555737627194893,SBM,soft,5,2
154,0.8495125181198948,0.036998834043629705,DBiAA,soft,5,2
155,0.7903889125326662,0.026745756041414638,DSBM,soft,5,2
156,0.8460123989408547,0.025271197465986762,BiAA,hard,5,2
157,0.8343000877820241,0.023955548050882555,SBM,hard,5,2
158,0.8324184271679244,0.03062837222206619,DBiAA,hard,5,2
159,0.8083579432650159,0.01852614582459099,DSBM,hard,5,2
160,0.8652333496799448,0.038432110898877846,BiAA,soft,6,2
161,0.8439982371583685,0.030289858273873847,SBM,soft,6,2
162,0.874823841856975,0.039652765475353305,DBiAA,soft,6,2
163,0.8397664810930193,0.02585372153335571,DSBM,soft,6,2
164,0.8535926899681493,0.02500819106673328,BiAA,hard,6,2
165,0.802896230701817,0.019430592398749183,SBM,hard,6,2
166,0.8554721902371124,0.033862509638454684,DBiAA,hard,6,2
167,0.8238764224972581,0.022935159931582214,DSBM,hard,6,2
168,0.8846955389593042,0.042956297473668956,BiAA,soft,7,2
169,0.8426627838063409,0.03251656116163103,SBM,soft,7,2
170,0.8512609574505623,0.04093769242317178,DBiAA,soft,7,2
171,0.8388605763656801,0.02493872232001348,DSBM,soft,7,2
172,0.8689430223372486,0.02806654804676875,BiAA,hard,7,2
173,0.8336613457365949,0.02806654804676875,SBM,hard,7,2
174,0.8500252400323476,0.03410764776067091,DBiAA,hard,7,2
175,0.7938829107338188,0.01752621074875404,DSBM,hard,7,2
176,0.8455986928471693,0.031433140695211456,BiAA,soft,8,2
177,0.832737798190639,0.024907134705484658,SBM,soft,8,2
178,0.8607218289193882,0.03533749032676067,DBiAA,soft,8,2
179,0.85996318771887,0.03502057337608571,DSBM,soft,8,2
180,0.8671971034092407,0.03262553505590247,BiAA,hard,8,2
181,0.8478562535150617,0.028445205091616098,SBM,hard,8,2
182,0.8509477074057351,0.034085783366701226,DBiAA,hard,8,2
183,0.8218453380112007,0.021723832450747837,DSBM,hard,8,2
184,0.8838000759001259,0.03751605101745707,BiAA,soft,9,2
185,0.8546253349435106,0.028671984480950673,SBM,soft,9,2
186,0.872793837543486,0.03498565358923378,DBiAA,soft,9,2
187,0.8517715190178782,0.03236816715165619,DSBM,soft,9,2
188,0.8573380083202092,0.033710281959258306,BiAA,hard,9,2
189,0.8493076453894274,0.033710281959258306,SBM,hard,9,2
190,0.8658821733360121,0.033517377255782695,DBiAA,hard,9,2
191,0.813775368752912,0.024643897105600512,DSBM,hard,9,2
192,0.7826265604192926,0.02123315436532352,BiAA,soft,2,3
193,0.7781227968980324,0.017939892654132938,SBM,soft,2,3
194,0.8030542559479301,0.019857758692570546,DBiAA,soft,2,3
195,0.7621653955435921,0.01985775221676161,DSBM,soft,2,3
196,0.7473541412976138,0.012271605407431616,BiAA,hard,2,3
197,0.7173235916169967,0.011556200142451303,SBM,hard,2,3
198,0.783246811510607,0.01769411805038084,DBiAA,hard,2,3
199,0.7624716044635291,0.017504336415165755,DSBM,hard,2,3
200,0.8147350580728776,0.031003838128726587,BiAA,soft,3,3
201,0.8030820283848548,0.019341770653935594,SBM,soft,3,3
202,0.8532490190632855,0.0295166851348764,DBiAA,soft,3,3
203,0.8278756934207809,0.025897448605078095,DSBM,soft,3,3
204,0.792917672527363,0.01753654613462519,BiAA,hard,3,3
205,0.785445106710248,0.01732316463605315,SBM,hard,3,3
206,0.8530902176931785,0.02641276634462856,DBiAA,hard,3,3
207,0.7980680353493274,0.018807731305234963,DSBM,hard,3,3
208,0.8806568537389533,0.03661165939989793,BiAA,soft,4,3
209,0.8507494997400785,0.029976907628358262,SBM,soft,4,3
210,0.8777749293227086,0.03575272709070124,DBiAA,soft,4,3
211,0.8304749086714094,0.02927377611610508,DSBM,soft,4,3
212,0.8483318735001104,0.021545327341412165,BiAA,hard,4,3
213,0.7810321376943181,0.016374381608452067,SBM,hard,4,3
214,0.8546810798493167,0.03302103343549748,DBiAA,hard,4,3
215,0.7975353742513904,0.02173332746772003,DSBM,hard,4,3
216,0.8867828124221125,0.037079078062389366,BiAA,soft,5,3
217,0.8512088131199841,0.0294801293932461,SBM,soft,5,3
218,0.8760480534370171,0.03672316149041733,DBiAA,soft,5,3
219,0.8676166264322388,0.03454046105150601,DSBM,soft,5,3
220,0.8656953434880756,0.028211353727217784,BiAA,hard,5,3
221,0.8158042968944719,0.022281404412736655,SBM,hard,5,3
222,0.8708603046422698,0.031599011189762424,DBiAA,hard,5,3
223,0.8680175464832262,0.02835643685298871,DSBM,hard,5,3
224,0.8884747947332066,0.036650777509871876,BiAA,soft,6,3
225,0.8703425979334458,0.03224154785191351,SBM,soft,6,3
226,0.8934236293590264,0.04448393072991812,DBiAA,soft,6,3
227,0.8642291012412144,0.03265639088884956,DSBM,soft,6,3
228,0.8665299408233459,0.027905491094866383,BiAA,hard,6,3
229,0.8035666218034994,0.019246488887371016,SBM,hard,6,3
230,0.8701496151025088,0.032293236841134595,DBiAA,hard,6,3
231,0.8522976350701789,0.028164702244528772,DSBM,hard,6,3
232,0.8888475862903857,0.04691169809891505,BiAA,soft,7,3
233,0.8915386642169952,0.034137403711573915,SBM,soft,7,3
234,0.8915051948699324,0.04242684607437054,DBiAA,soft,7,3
235,0.8951732928852714,0.035351436030370546,DSBM,soft,7,3
236,0.8690162860418581,0.030565803474082866,BiAA,hard,7,3
237,0.8416821551411052,0.026273326925874012,SBM,hard,7,3
238,0.8795502289445762,0.03681046424072902,DBiAA,hard,7,3
239,0.8591289424398442,0.02590539763876134,DSBM,hard,7,3
240,0.8829235118602549,0.04100031746120483,BiAA,soft,8,3
241,0.8561622764852912,0.03139565790561975,SBM,soft,8,3
242,0.9002513761598553,0.047732885785050985,DBiAA,soft,8,3
243,0.8571966217322879,0.02852284365005336,DSBM,soft,8,3
244,0.8754644762047185,0.032988211564275116,BiAA,hard,8,3
245,0.8674232875444181,0.032222072729109444,SBM,hard,8,3
246,0.8701524635575779,0.04994903138057688,DBiAA,hard,8,3
247,0.8523649298211882,0.030154251592040097,DSBM,hard,8,3
248,0.8891886887849203,0.04212521218856572,BiAA,soft,9,3
249,0.8750909725337719,0.035616961119519605,SBM,soft,9,3
250,0.8728250265262377,0.04397483614819354,DBiAA,soft,9,3
251,0.8883270311264928,0.046407255396413806,DSBM,soft,9,3
252,0.8865342847173265,0.03475019104909311,BiAA,hard,9,3
253,0.8662685950707485,0.029121273075689316,SBM,hard,9,3
254,0.8841369537197262,0.04103464864354627,DBiAA,hard,9,3
255,0.8298172716073121,0.02273113268411474,DSBM,hard,9,3
256,0.820599178924825,0.03617455053792786,BiAA,soft,2,4
257,0.8182764478453077,0.02316345759702732,SBM,soft,2,4
258,0.8056805555255506,0.022622986674266005,DBiAA,soft,2,4
259,0.8033560241584194,0.0217733763622157,DSBM,soft,2,4
260,0.7777861791199763,0.013879971708622384,BiAA,hard,2,4
261,0.7777861791199763,0.013879971708622384,SBM,hard,2,4
262,0.7975828618380071,0.021094013995382403,DBiAA,hard,2,4
263,0.7976051854044202,0.021097162450179032,DSBM,hard,2,4
264,0.8527994832454433,0.036145695050088904,BiAA,soft,3,4
265,0.8016932785181761,0.025005399101158246,SBM,soft,3,4
266,0.8416344595212532,0.02978941817677689,DBiAA,soft,3,4
267,0.8346687866853608,0.028266960508710942,DSBM,soft,3,4
268,0.8400934133237127,0.020616973453956994,BiAA,hard,3,4
269,0.7822850978672353,0.015490469356165286,SBM,hard,3,4
270,0.8367571203175419,0.022689392895502914,DBiAA,hard,3,4
271,0.7857506515240875,0.020215941085677865,DSBM,hard,3,4
272,0.8601147719359644,0.03705928266499581,BiAA,soft,4,4
273,0.8653554091801706,0.04078669306147409,SBM,soft,4,4
274,0.8529611490731759,0.030751278769959492,DBiAA,soft,4,4
275,0.8415494859458746,0.02844589652317643,DSBM,soft,4,4
276,0.8452876031474789,0.02672339919648524,BiAA,hard,4,4
277,0.817974359583687,0.01674257699416815,SBM,hard,4,4
278,0.8292765652240601,0.024190576931750505,DBiAA,hard,4,4
279,0.7940910239819914,0.019953062527957515,DSBM,hard,4,4
280,0.8646241323513845,0.02950030940753121,BiAA,soft,5,4
281,0.8491193353050083,0.02966212727845442,SBM,soft,5,4
282,0.872726866844247,0.032621493814635666,DBiAA,soft,5,4
283,0.8534601887997626,0.030302242466046916,DSBM,soft,5,4
284,0.8714533433861393,0.026440182779261346,BiAA,hard,5,4
285,0.8307870065321635,0.023986891802219718,SBM,hard,5,4
286,0.8438560144368664,0.028413627534753596,DBiAA,hard,5,4
287,0.8274474730082877,0.023419940587622496,DSBM,hard,5,4
288,0.8725691616492651,0.031188128106279706,BiAA,soft,6,4
289,0.825848457549578,0.029026992337365193,SBM,soft,6,4
290,0.8716481345059687,0.03487331422458886,DBiAA,soft,6,4
291,0.848316407029187,0.031070365935258255,DSBM,soft,6,4
292,0.8643090820189434,0.037875096097662146,BiAA,hard,6,4
293,0.8113262574828954,0.02922751548209082,SBM,hard,6,4
294,0.8577779986130584,0.027448396333623757,DBiAA,hard,6,4
295,0.8171879939539142,0.023057446006573463,DSBM,hard,6,4
296,0.8772535100207609,0.03506306479244959,BiAA,soft,7,4
297,0.8668021203067402,0.028789349665246145,SBM,soft,7,4
298,0.8749124160075814,0.03599800357628543,DBiAA,soft,7,4
299,0.8717431896919852,0.03376767263739009,DSBM,soft,7,4
300,0.8576894244624521,0.030856313777960016,BiAA,hard,7,4
301,0.8374937980091699,0.030140499725448182,SBM,hard,7,4
302,0.8637556736064154,0.03250763260690556,DBiAA,hard,7,4
303,0.8309925993776766,0.02144364123903861,DSBM,hard,7,4
304,0.8798934517778559,0.033374470341924804,BiAA,soft,8,4
305,0.8836214873688221,0.03019170841440523,SBM,soft,8,4
306,0.876315920231416,0.03476274577626244,DBiAA,soft,8,4
307,0.8773471249766863,0.035518213786745655,DSBM,soft,8,4
308,0.8662116259693649,0.0361474181622743,BiAA,hard,8,4
309,0.856387456460044,0.0361474181622743,SBM,hard,8,4
310,0.8712758350274039,0.0300557478526061,DBiAA,hard,8,4
311,0.8563694535839046,0.027772246734223818,DSBM,hard,8,4
312,0.8762057426294424,0.03835385888394527,BiAA,soft,9,4
313,0.8517193106770738,0.03151913810707641,SBM,soft,9,4
314,0.8847520679903821,0.036918724294021446,DBiAA,soft,9,4
315,0.8729681053845162,0.030494784283635716,DSBM,soft,9,4
316,0.8882752308508807,0.04097450543904958,BiAA,hard,9,4
317,0.8392980462558698,0.03534731263064489,SBM,hard,9,4
318,0.8728420852515397,0.03566635077179548,DBiAA,hard,9,4
319,0.8375528474429075,0.023781066420239007,DSBM,hard,9,4
320,0.8221391449497971,0.02411569160333483,BiAA,soft,2,5
321,0.8206827122701122,0.023044977658797264,SBM,soft,2,5
322,0.8205228467299935,0.02398145790183585,DBiAA,soft,2,5
323,0.8199507153262805,0.023971629006536786,DSBM,soft,2,5
324,0.7837631339982876,0.013814906062238994,BiAA,hard,2,5
325,0.7837631339982876,0.013814906062238994,SBM,hard,2,5
326,0.8138358584167407,0.02331808012949948,DBiAA,hard,2,5
327,0.8138603423282902,0.023322079045513547,DSBM,hard,2,5
328,0.8286324223157892,0.04450347306262249,BiAA,soft,3,5
329,0.8204637972962561,0.023973865751106934,SBM,soft,3,5
330,0.8485302811977242,0.0319714829651182,DBiAA,soft,3,5
331,0.7885907852638537,0.024862231221574462,DSBM,soft,3,5
332,0.8135618546418976,0.020709536755552253,BiAA,hard,3,5
333,0.7886347122816341,0.016154937479724407,SBM,hard,3,5
334,0.8536358968708841,0.02597799184577917,DBiAA,hard,3,5
335,0.7913301028972389,0.0224382042296973,DSBM,hard,3,5
336,0.8680237954815662,0.04239284644342373,BiAA,soft,4,5
337,0.8477745204573882,0.032517818868523084,SBM,soft,4,5
338,0.8759911483458598,0.036017857947803746,DBiAA,soft,4,5
339,0.8599930724932615,0.035925805550682165,DSBM,soft,4,5
340,0.8353348931025222,0.021336217779833057,BiAA,hard,4,5
341,0.7710905494261764,0.015338920465104728,SBM,hard,4,5
342,0.8479541891612604,0.030037440917486738,DBiAA,hard,4,5
343,0.8209117088546066,0.02405208463516966,DSBM,hard,4,5
344,0.8756483735841638,0.042144988299023294,BiAA,soft,5,5
345,0.8672608335907744,0.035925719576897504,SBM,soft,5,5
346,0.880828881222064,0.044419354145380126,DBiAA,soft,5,5
347,0.8699900696135214,0.034252960418258836,DSBM,soft,5,5
348,0.8558088440209207,0.025400540014075497,BiAA,hard,5,5
349,0.7925265740454694,0.021259606700382308,SBM,hard,5,5
350,0.8597881997627941,0.0329756015223851,DBiAA,hard,5,5
351,0.8287465605505135,0.023855287867202844,DSBM,hard,5,5
352,0.8798545655653948,0.0420351054718727,BiAA,soft,6,5
353,0.8800659193312724,0.03426927401742995,SBM,soft,6,5
354,0.8902350239474259,0.041791621905036734,DBiAA,soft,6,5
355,0.8653953755652003,0.03611931800948045,DSBM,soft,6,5
356,0.8732331077212896,0.028012498792980164,BiAA,hard,6,5
357,0.8290212844404022,0.020153821672685174,SBM,hard,6,5
358,0.8981786130152153,0.03947057822300249,DBiAA,hard,6,5
359,0.8493900985621463,0.029236170964476282,DSBM,hard,6,5
360,0.8946306061856443,0.05444296376447132,BiAA,soft,7,5
361,0.853555604043302,0.03421617740806543,SBM,soft,7,5
362,0.8882021391737543,0.03955562979594434,DBiAA,soft,7,5
363,0.8827605898318316,0.03536642822234695,DSBM,soft,7,5
364,0.8644606662360379,0.030183836787476742,BiAA,hard,7,5
365,0.8364838366577444,0.0244813028019073,SBM,hard,7,5
366,0.8748922527863051,0.0326422918045662,DBiAA,hard,7,5
367,0.8473363304521531,0.026362799748658634,DSBM,hard,7,5
368,0.8847974352382536,0.04736285508883263,BiAA,soft,8,5
369,0.8834306568817435,0.044563030179323705,SBM,soft,8,5
370,0.8958454402675371,0.04262063109252213,DBiAA,soft,8,5
371,0.8524001794526693,0.032189702509871354,DSBM,soft,8,5
372,0.8592473933635638,0.029932795373521896,BiAA,hard,8,5
373,0.8592473933635638,0.029932795373521896,SBM,hard,8,5
374,0.8954292137711921,0.03875467985964277,DBiAA,hard,8,5
375,0.8435067586397602,0.02416257473309895,DSBM,hard,8,5
376,0.8751558148929873,0.04311721218801718,BiAA,soft,9,5
377,0.876928018020159,0.03916224534007535,SBM,soft,9,5
378,0.8962537454983808,0.04420450890688226,DBiAA,soft,9,5
379,0.8124237128123589,0.033882215355001306,DSBM,soft,9,5
380,0.8909425369797079,0.03684732908428669,BiAA,hard,9,5
381,0.8276602670042565,0.019975167802105287,SBM,hard,9,5
382,0.8988375182819207,0.039361125592154225,DBiAA,hard,9,5
383,0.8520534440582227,0.025644402174082728,DSBM,hard,9,5
